vehicle_id,window_start,ubi_proxy_score_base,ubi_proxy_score_vlm,score_delta,rank_base,rank_vlm,rank_delta,vehicle_behaviour_class_base,vehicle_behaviour_class_vlm,covered_ratio,covered_clips,total_clips
523822178,2026-01-01,0.3986653386454184,0.41980079681274907,0.021135458167330645,192.0,189.0,3.0,Low,Low,0.111,1.0,9.0
453885405,2026-01-01,0.4082270916334662,0.41978087649402396,0.011553784860557748,170.0,190.0,-20.0,Low,Low,0.0,0.0,10.0
371661090,2026-01-01,0.4517330677290836,0.4197808764940239,-0.03195219123505971,150.0,191.0,-41.0,Low,Low,0.0,0.0,1.0
339001523,2026-01-01,0.4373904382470119,0.4195019920318725,-0.01788844621513941,159.0,192.0,-33.0,Low,Low,0.0,0.0,
417516308,2026-01-01,0.4078286852589642,0.41938247011952196,0.011553784860557748,171.0,193.0,-22.0,Low,Low,0.0,0.0,16.0
523823859,2026-01-01,0.4058366533864542,0.417390438247012,0.011553784860557803,176.0,194.0,-18.0,Low,Low,0.0,0.0,8.0
443385724,2026-01-01,0.4015537848605577,0.413605577689243,0.012051792828685293,185.0,195.0,-10.0,Low,Low,0.0,0.0,4.0
466968443,2026-01-01,0.4343227091633466,0.41205179282868526,-0.022270916334661328,161.0,196.0,-35.0,Low,Low,0.0,0.0,6.0
524596949,2026-01-01,0.3899003984063746,0.4110358565737052,0.021135458167330645,201.0,197.0,4.0,Low,Low,0.0,0.0,17.0
443668611,2026-01-01,0.3990637450199203,0.4106175298804781,0.011553784860557803,191.0,198.0,-7.0,Low,Low,0.0,0.0,12.0
464878170,2026-01-01,0.3974701195219124,0.40902390438247016,0.011553784860557748,195.0,199.0,-4.0,Low,Low,0.0,0.0,15.0
523823521,2026-01-01,0.3867131474103586,0.40784860557768926,0.021135458167330645,205.0,200.0,5.0,Low,Low,0.0,0.0,7.0
523824495,2026-01-01,0.3934860557768925,0.40503984063745024,0.011553784860557748,199.0,201.0,-2.0,Low,Low,0.0,0.0,3.0
377841245,2026-01-01,0.4476494023904382,0.4040239043824701,-0.04362549800796811,153.0,202.0,-49.0,Low,Low,0.0,0.0,7.0
509637211,2026-01-01,0.4177888446215139,0.39774900398406376,-0.020039840637450124,164.0,203.0,-39.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
322785930,2026-01-01,0.3962749003984064,0.3972111553784861,0.0009362549800797093,198.0,204.0,-6.0,Low,Low,0.0,0.0,13.0
429570713,2026-01-01,0.4143426294820717,0.3947011952191235,-0.019641434262948176,166.0,205.0,-39.0,Low,Low,1.0,2.0,2.0
459505768,2026-01-01,0.3373107569721116,0.39003984063745023,0.05272908366533863,216.0,206.0,10.0,Low,Low,0.0,0.0,16.0
458743772,2026-01-01,0.4098207171314741,0.38978087649402393,-0.02003984063745018,167.0,207.0,-40.0,Low,Low,0.0,0.0,
459506170,2026-01-01,0.4070318725099601,0.38699203187250997,-0.020039840637450124,174.0,208.0,-34.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
519724111,2026-01-01,0.4070318725099601,0.38699203187250997,-0.020039840637450124,174.0,208.0,-34.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
509637163,2026-01-01,0.3859163346613546,0.3868525896414343,0.0009362549800797093,207.0,209.0,-2.0,Low,Low,0.0,0.0,6.0
459506000,2026-01-01,0.3373107569721116,0.3848605577689243,0.0475498007968127,216.0,210.0,6.0,Low,Low,0.0,0.0,18.0
377841595,2026-01-01,0.3831274900398407,0.38406374501992036,0.0009362549800796538,209.0,211.0,-2.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,1.0
416296293,2026-01-01,0.4030478087649403,0.38300796812749005,-0.020039840637450235,181.0,212.0,-31.0,Low,Low,0.0,0.0,1.0
523821693,2026-01-01,0.3998605577689244,0.37982071713147414,-0.020039840637450235,189.0,213.0,-24.0,Low,Low,0.0,0.0,15.0
459503546,2026-01-01,0.3373107569721116,0.37838645418326694,0.04107569721115534,216.0,214.0,2.0,Low,Low,0.0,0.0,14.0
459506928,2026-01-01,0.3373107569721116,0.37838645418326694,0.04107569721115534,216.0,214.0,2.0,Low,Low,0.0,0.0,18.0
523823573,2026-01-01,0.3970717131474104,0.3770318725099602,-0.020039840637450235,196.0,215.0,-19.0,Low,Low,0.0,0.0,9.0
519107113,2026-01-01,0.3918924302788845,0.37185258964143425,-0.020039840637450235,200.0,216.0,-16.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
443842503,2026-01-01,0.3891832669322709,0.3712948207171315,-0.01788844621513941,202.0,217.0,-15.0,Low,Low,0.0,0.0,
443733464,2026-01-01,0.3879083665338646,0.3678685258964144,-0.020039840637450235,203.0,218.0,-15.0,Low,Low,0.0,0.0,6.0
523823722,2026-01-01,0.3875099601593626,0.3674701195219124,-0.020039840637450235,204.0,219.0,-15.0,Low,Low,0.0,0.0,1.0
382444594,2026-01-01,0.3863147410358566,0.3662749003984064,-0.020039840637450235,206.0,220.0,-14.0,Low,Low,0.0,0.0,
523822046,2026-01-01,0.3847211155378486,0.3646812749003984,-0.02003984063745018,208.0,221.0,-13.0,Low,Low,0.0,0.0,1.0
452453885,2026-01-01,0.3823306772908367,0.36229083665338646,-0.020039840637450235,210.0,222.0,-12.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,3.0
443665553,2026-01-01,0.3795418326693228,0.35950199203187255,-0.020039840637450235,211.0,223.0,-12.0,Low,Low,0.0,0.0,
334002148,2026-01-01,0.3787450199203188,0.35870517928286855,-0.020039840637450235,212.0,224.0,-12.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
454258476,2026-01-01,0.3783466135458167,0.35830677290836654,-0.02003984063745018,213.0,225.0,-12.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
511642492,2026-01-01,0.3783466135458167,0.35830677290836654,-0.02003984063745018,213.0,225.0,-12.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
464361907,2026-01-01,0.3759561752988049,0.35591633466135464,-0.020039840637450235,214.0,226.0,-12.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,2.0
365675387,2026-01-01,0.3717729083665339,0.3517330677290837,-0.020039840637450235,215.0,227.0,-12.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
339001982,2026-01-01,0.4171513944223107,0.35073705179282866,-0.06641434262948204,165.0,228.0,-63.0,Low,Low,0.0,0.0,3.0
416380838,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
457001649,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
458653334,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Low,Low,0.0,0.0,
460126388,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Low,Low,0.0,0.0,
509386574,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
509387327,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
509401137,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
509500466,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Low,Low,0.0,0.0,
509637807,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
509637879,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
511467063,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
511473273,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
511893803,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
511901995,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
512989277,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
512990599,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
519239748,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
520139712,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
523822313,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
523823954,2026-01-01,0.3373107569721116,0.31727091633466137,-0.020039840637450235,216.0,229.0,-13.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
